venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Wax bar,,,,,+33 6 98 91 34 70,https://www.waxbarnantes.com,,47.2001633,-1.5739121,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00030,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Tiki Bar,,,,,+33 2 40 84 22 05,,,47.2125208,-1.5561769,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00031,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Cap'S Bar,,,,,+33 2 28 49 47 87,,,47.2137287,-1.5535646,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00032,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Onze bar,,,,,,,,48.8681035,2.3782452,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00033,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
The Moose Bar,,,,,+33 1 46 33 77 00,https://www.mooseparis.com/,,48.8518241,2.3377078,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00034,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Live Bar,,,,,,,,47.2155595,-1.5505568,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00035,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Baron Rouge,1 Rue Théophile Roussel,,,,+33 1 43 43 14 32,https://www.lebaronrouge.net/,,48.8494401,2.377381,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00036,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar à Mines,,,,,+33 9 74 64 03 89,,,48.8494348,2.3743821,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00037,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Rev'Bar,,,,,+33 9 74 64 02 74,,,48.8462179,2.3783901,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00038,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
SuperBar,,,,,,,,43.7006499,7.2827539,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00039,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Pub,,,,,+33146977004,,,48.8692038,2.2270778,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00040,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Brasserie Bar Argent,,,,,,,,43.292176,5.3922532,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00041,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le K Baroque,,,,,,,,44.8488384,-0.5708629,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00042,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Brady's Irish Pub,,,,,,,,48.8778514,2.3157284,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00043,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Magic N' Bar,3 Place Commandant Arnaud,,,,+33 9 56 18 17 47,https://magicnbar.com,,45.7798815,4.8349865,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00044,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar du Matin,,,,,+33 5 61 52 72 27,,,43.5980253,1.4443419,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00045,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Irish Pub,26 Place de la Nation,,,75012,,http://www.irishpubnation.fr,,48.847497,2.3970587,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00046,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Molly Malone's Irish Pub,,,,,+33 3 88 52 94 26,,,48.5782635,7.7534645,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00047,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Jean Bart,,,,,,,,48.8517859,2.401582,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00048,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Sushi Bar,,,,,,https://sushibar75.fr,,48.8466891,2.3824558,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00049,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Bariolé,,,,,,,,48.8745311,2.3863193,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00050,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
La Petite République,,,,,,,,48.578094,7.7035401,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00051,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar Tabac du Château,,,,,,,,48.9013883,2.2720381,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00052,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Place de la République,,,,,,,,48.6141173,7.7571021,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00053,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar des Amis,20 Boulevard Louis Blanc,,,,+33467603082,,,43.6140549,3.8803762,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00054,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
La Barbote,1 Rue des Deux Ponts,Montpellier,,34000,+33 7 68 31 12 50,https://microbrasserielabarbote.com/,,43.6052067,3.8823519,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00055,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Barberousse,,,,,+33 4 67 58 03 66,,,43.6085046,3.8804528,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00056,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Babar,,,,,,,,43.6054441,3.8748552,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00057,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Starck Bar,,,,,+33 4 87 38 97 44,https://www.starckbar.fr/,,45.7448494,4.8257765,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00058,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
The Temple Bar,,,,,,,,43.6064286,3.882499,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00059,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Baron Rouge,,,,,,,,43.6105382,3.8804343,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00060,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bad Mother Fucker Pub,16 Cours de l'Argonne,,,,,,,44.8298511,-0.5730741,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00061,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Sushi Bar,,,,,+33 4 99 77 06 06,https://le-sushi-bar.com/,,43.615726,3.8818908,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00062,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar des Lilas,1,Montpellier,,34070,,,,43.6057526,3.8671968,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00063,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Barbotin,,,,,,,,43.6082357,3.8681491,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00064,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Baraka Jeux,6 Place de l'Homme de Fer,Strasbourg,,67000,+33390231816,https://barakajeuxstrasbourg.fr/,,48.58389,7.7439313,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00065,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
The Fisherman's Pub,,,,,,,,48.5824273,7.7574929,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00066,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar Parallèle,,,,,+33 3 28 07 73 97,https://lebarparallele.com/,,50.6388083,3.0620971,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00067,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Au Diable Des Lombards,64 Rue des Lombards,Paris,,75001,,,,48.8599282,2.3475154,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00068,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar Des Halles,,,,,+33 9 74 64 00 51,https://www.privateaser.com/lieu/525-le-bar-des-halles,,48.8611004,2.3442699,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00069,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Adrienne Bar,,,,,,,,48.8608773,2.3423534,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00070,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar de l'Entracte,47 Rue de Montpensier,Paris,,75001,+33 1 42 97 57 76,,,48.8663915,2.3375294,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00071,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Pub Saint-Hillaire,2 Rue Valette,Paris,,75005,,,,48.8480996,2.3469127,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00072,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Ivry Bar,,Ivry-sur-Seine,,94200,,,,48.8105676,2.3884401,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00073,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Mori Venice Bar,2 Rue du Quatre Septembre,,,,,,,48.8690729,2.3399905,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00074,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le bar du moulin,10 Rue des Petits Pères,,,,,,,48.8662163,2.3412156,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00075,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
L'Empire Bar,,,,,,,,48.8674983,2.3472473,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00076,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Avek Bar,21 Rue Saint-Sauveur,,,,+33 1 88 48 24 42,https://www.avekbar.com/,,48.8659305,2.3488929,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00077,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le bar du bistrot,,,,,,,,48.8600619,2.3497943,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00078,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Barri,4 Boulevard Louis Blanc,Montpellier,,34000,,https://www.instagram.com/p/DJbb8tlNP_N/,,43.6146012,3.8790789,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00079,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Circus Bar,3 Rue Collot,,,,,,,43.6100222,3.8783915,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00080,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
BAR'EN,,Paris,,75003,,,,48.8575642,2.3677839,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00081,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Bar-Bar,,,,,,http://www.barbar.sitew.fr/,,43.6113818,3.8755027,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00082,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Juice Bar,,,,,,,,43.6127084,3.8768691,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00083,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Cristal Bar,,,,,,,,48.8812025,2.364721,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00084,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Metro Bar,,,,,,,,48.8814024,2.3657978,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00085,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Bar de la Plaine,,,,,,,,43.2939891,5.3868009,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00086,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Penalty Bar,,,,,,,,48.4020217,-4.461462,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00087,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Open Bar,83 Rue Anatole France,,,,,,,48.3819599,-4.5246645,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00088,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar Saint-Martin,,,,,,,,48.3960367,-4.4819599,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00089,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Pub Hamilton,,,,,+33 2 98 43 32 32,,,48.3914038,-4.4821959,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00090,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
The Dylan's Pub,,,,,,,,48.3962101,-4.4766487,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00091,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Jean Bart,98 Avenue de l'Ecole Navale,,,,,,,48.3798294,-4.5272414,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00092,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar de la Station,,,,,,,,48.4141075,-4.4438335,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00093,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Le Comix Bar,,,,,,,,48.395038,-4.48065,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00094,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
L'Amical café - bar -tabac,70 Rue Jules Guesde,,,,,,,48.3948827,-4.4718141,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00095,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar éc,,,,,,,,48.400458,-4.4701965,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00096,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Rest'au pub,10 Rue de Siam,,,,,,,48.3852131,-4.4934929,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00097,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar Jeux,,,,,,,,48.4149958,-4.4836946,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00098,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Ruin Bar,2 rue de siam,Brest,,29200,,,,48.384883,-4.4940299,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00099,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar du Centre,,,,,,,,48.3919408,-4.4830681,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00100,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar & vous,,,,,,,,48.3893187,-4.4871435,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00101,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
Bar Tabac du Pont Neuf,,,,,,,,48.4104977,-4.455202,2026-05-24T23:44:48.544713+00:00,approved,active,France,community,osm_venues_fr_v4,fr_00102,fr_venues_batch_v4,2026-05-24T23:44:48.544713+00:00,osm_import_terminal_v4,{},venue
