venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Baste Sportive,,,,,,,,42.0665583,19.5125299,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00013,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Chanel,,Tirana,,,,,,41.3156214,19.8070368,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00014,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Sophie,Rruga Medar Shtylla,Tirana,,,,,,41.3155618,19.8065027,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00015,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar kafe 01,Rruga Medar Shtylla,Tirana,,,,,,41.3162995,19.8068663,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00016,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Coffe,,,,,,,,41.315167,19.7881711,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00017,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Coffe Jari,Rruga Mustafa Haska,Tirana,,,,,,41.318615,19.7894776,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00018,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Safari Bar,,,,,,,,41.3191729,19.8133351,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00019,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Emi,,,,,,,,41.318809,19.8129809,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00020,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Lottosport,,,,,,,,41.3195428,19.8278858,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00021,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Amerika,,,,,,,,41.3198342,19.8278454,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00022,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Xha Barka,,,,,,,,41.3200952,19.8068387,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00023,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Sport,Rruga 28 Nëntori,Shkoder,,,,,,42.0660801,19.5133476,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00024,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Happy Day Bar,,,,,,,,41.3134675,19.8162729,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00025,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
City Bar,Papa Gjon Pali II,Tirana,,,,,,41.3199901,19.8235301,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00026,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Peroni,Drago Siliqi,Tirana,,,,,,41.3225737,19.8305841,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00027,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
OK Bar,Rruga Sami Frashëri,Tirana,,,,,,41.3233458,19.8133215,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00028,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
PIANO BAR,,,,,,,,42.0699168,19.5155855,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00029,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
SCUTARI - Wine Bar and More ...,,,,,+355689004665;+355694055121,,,42.0693818,19.5148651,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00030,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Cafe,,,,,,,,42.0714077,19.5269176,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00031,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
BAR,,,,,,,,42.0358869,19.4993768,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00032,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe R'on,,,,,,,,42.0548492,19.4992917,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00033,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
BAR KAFE,,,,,,,,42.0559178,19.4995592,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00034,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
BAR KAFE,,,,,,,,42.0561475,19.499615,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00035,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
BAR KAFE,,,,,,,,42.0617564,19.5011745,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00036,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
BAR KAFE,,,,,,,,42.062099,19.5012156,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00037,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"""LIVE"" Baste Sportive",,,,,,,,42.077796,19.5209803,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00038,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0779285,19.5212019,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00039,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0758936,19.517141,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00040,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0562448,19.5010496,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00041,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe - Pasticeri,,,,,,,,42.0708726,19.5074097,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00042,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe - TOP BAST LIVE,,,,,,,,42.0711051,19.5070565,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00043,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe Lami,Rruga Revolucioni Antikomunist Hungarez,,,,+355672833106,,,42.0612235,19.5255878,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00044,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0612338,19.5253018,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00045,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0615577,19.5236123,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00046,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0604284,19.5020842,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00047,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0605343,19.5021529,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00048,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""LIVE""",,,,,,,,42.0542213,19.5229576,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00049,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""Ylli""",,,,,,,,42.0565219,19.5241196,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00050,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Chelsea Eccobet Bar,,,,,,,,42.0640305,19.517215,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00051,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,Shkoder,,4001,,,,42.0641937,19.5132681,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00052,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Restaurant,,Shkoder,,4001,,,,42.0643968,19.513104,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00053,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Lobby Bar,,Shkodër,,4001,,,,42.0672691,19.5108219,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00054,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,Shkodër,,4001,,,,42.0669632,19.5106015,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00055,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,Shkodër,,4001,,,,42.0670619,19.5107218,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00056,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0665629,19.5178874,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00057,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0686482,19.5096779,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00058,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe - Mëngjezore,,Shkodër,,4001,,,,42.0653992,19.5082512,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00059,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe Restaurant,,Shkodër,,4001,,,,42.0666678,19.5073939,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00060,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,Shkodër,,4001,,,,42.0666102,19.5073249,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00061,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Internet - Bar Cafe,,Shkodër,,4001,,,,42.0665918,19.5072468,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00062,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0843027,19.5100556,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00063,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe - Ulqin,,,,,,,,42.0761075,19.5157737,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00064,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe TOPBAST,,,,,,,,42.0769946,19.5155388,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00065,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Baste Sportive,,,,,,,,42.0725683,19.5205072,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00066,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe - Bilardo,,,,,,,,42.0724835,19.520445,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00067,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
TIRANA Bar,,,,,,,,42.0705401,19.5157771,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00068,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0699207,19.5135245,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00069,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe - ""FLORI""",,,,,,,,42.0745004,19.5146891,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00070,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
LottoSport,,,,,,,,42.0693905,19.5111944,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00071,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe Duhani,,,,,,,,42.0742286,19.5152935,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00072,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0709491,19.51037,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00073,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,Shkodër,,4001,,,,42.0685444,19.5079522,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00074,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""eccobet""",,,,,,,,42.0644492,19.502295,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00075,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""MAR""",,,,,,,,42.060294,19.5028833,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00076,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""eccobet""",,,,,,,,42.0608567,19.5047617,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00077,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0582196,19.5028042,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00078,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0584118,19.5029563,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00079,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0588418,19.5033483,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00080,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0591884,19.5036544,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00081,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0593925,19.5033545,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00082,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0605507,19.5049797,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00083,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0609419,19.5048389,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00084,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""lottomania""",,,,,,,,42.061011,19.5052424,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00085,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0614065,19.5055789,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00086,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.061627,19.50577,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00087,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0613888,19.5068828,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00088,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0601666,19.5134833,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00089,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0616417,19.5207582,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00090,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
E'bel Bar,Rruga e Durrësit,Tirana,,,,,,41.3329374,19.8051247,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00091,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Barcelona,,,,,,,,42.0619851,19.5202027,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00092,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,Shkoder,,4001,,,,42.064686,19.5129843,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00093,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
"Bar Kafe ""CHEZ MOI""",,,,,,,,42.0628095,19.507079,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00094,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,,,,,,,,42.0624914,19.5073875,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00095,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kafe,Rruga Sami Frashëri,,,,,,,41.3234978,19.8134671,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00096,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Ox Bar,Rruga Sami Frashëri,,,,,,,41.323421,19.8134156,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00097,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Çadra,,,,,,,,41.3203248,19.8142498,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00098,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Baste Sportive,,,,,,,,41.330089,19.815335,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00099,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Classic Bar,Rruga Myslym Shyri,Tirana,,1001,,,,41.3238955,19.8059947,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00100,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar,,,,,,,,42.060564,19.5011195,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00101,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
PeopleBar Tirana,Rruga Nikolla Tupe,Tirana,,1001,,,,41.3199384,19.8178235,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00102,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Kampionet,Rruga Pavarësia,,,,,,,40.4554432,19.4866769,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00103,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Piazza,,,,,,,,40.4538169,19.4868381,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00104,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar Topolino,Rruga Pavarësia,,,,,,,40.4598391,19.4885422,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00105,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Bar WhiXy,Rruga Pavarësia,,,,,,,40.4559273,19.4872214,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00106,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Erlin Bar,Rruga Shyqyri Ishmi,Tirana,,,,,,41.3265274,19.8291197,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00107,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
Wine Shop & Bar,11 Rruga e Barrikadave,,,,,,,41.3314356,19.8199998,2026-05-25T00:00:23.182147+00:00,approved,active,Albania,community,osm_venues_al_v4,al_00108,al_venues_batch_v4,2026-05-25T00:00:23.182147+00:00,osm_import_terminal_v4,{},venue
