venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Habesa Snack-Bar,,,,,,http://habesha-lille.fr/,,50.6202563,3.0730562,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00027,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Nelson Pub,,,,,,,,49.8965718,2.3042831,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00028,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Barrio,,,,,,,,49.8953815,2.3056027,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00029,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Sport Bar,,,,,,https://www.facebook.com/sportsbaramiens/,,49.89469,2.2988636,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00030,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Tower's Pub,5 Place Alphonse Fiquet,Amiens,,80000,+33 6 24 39 37 61,,,49.8909311,2.3061058,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00031,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Bar Maxime,,,,,,,,49.8958351,2.2990411,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00032,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Bar de escalier,,,,,,,,49.89108,2.3081099,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00033,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Pub Goudale Restaurant Lomme,,,,59160,+33 3 20 08 03 81,,,50.6522552,2.986979,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00034,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Pub Goudale,19 Rue des Fusiliers Marins,Dunkerque,,59140,+33 3 28 21 26 31,https://www.pubgoudaledk.fr/,,51.0336111,2.3705556,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00035,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
ingenue bar,,,,,,https://ingenue-bar.business.site/,,50.627732,3.0578339,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00036,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Studio Bar,,,,,,,,50.6283633,3.0583491,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00037,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Barfly,,,,,,,,49.8842405,2.2833063,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00038,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Jean Bart,,,,,,,,49.8892907,2.309943,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00039,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Relax Bar,,,,,,,,49.8818164,2.3292925,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00040,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Bar de Montières,,,,,,,,49.9099335,2.258412,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00041,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Red & White Bar,,,,,,,,49.8968823,2.3042994,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00042,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Kocoon Bar,,,,,,,,49.8969237,2.3043396,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00043,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
English Pub,,,,,,,,49.8950832,2.3071442,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00044,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Campanella Bar-Tabac,,,,,,,,50.5763757,3.0176378,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00045,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Bar Bu,2 Rue Voltaire,,,,,,,49.8454389,3.2869399,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00046,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Côté Bar,,,,,,,,49.8953151,2.3059258,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00047,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Baratin,,,,,,,,49.8962948,2.304799,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00048,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Temple's Bar,,,,,+33 3 20 77 91 34,,,50.6329778,3.0548362,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00049,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Barberousse,,,,,+33 3 20 94 51 80,https://www.barberousse.com/reseau/lille,,50.6326206,3.0548384,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00050,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Shooter's Bar,,,,,,,,50.6329474,3.0551529,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00051,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Royce Bar,,,,,,https://roycebar.fr/,,50.6326348,3.0551099,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00052,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Hidden Bar,,,,,,,,50.6323871,3.0552466,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00053,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Bar des Six Roses,26 Rue des Stations,,,59000,,,,50.6310924,3.0522265,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00054,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
JagerBar,,,,,,,,50.6317644,3.053509,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00055,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
L'atomic Pub,,,,,+33 3 20 40 18 49,,,50.6317307,3.0535814,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00056,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Garden Bar,,,,,,,,50.6332814,3.0552204,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00057,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Chouga Barrio,,,,,,,,50.625416,3.0496377,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00058,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Dernier Bar avant la Fin du Monde,,,,,+33 3 61 50 43 20,http://lille.dernierbar.com/,,50.6372976,3.0613923,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00059,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Au Barbu,,,,,,,,50.6246992,3.04524,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00060,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Lipopette Bar,,,,,,,,50.6275153,3.057311,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00061,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
L'Ayo Bar,,,,,,,,50.6549178,3.0660085,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00062,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Bo Bar't,,,,,,,,49.8951771,2.2962547,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00063,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Joker Bar,,,,,,https://www.jokercocktails.bar,,50.6410287,3.064695,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00064,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Ya's bar,,,,,+33 3 20 02 79 67,,,50.6334466,3.0664127,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00065,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Bar à Pizzas,,,,,,https://lebarapizza.fr/,,50.6305825,3.0548476,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00066,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Huit Bar,12b Rue du Faisan,Lille,,59000,,,,50.6325927,3.0536829,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00067,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Seven Bar,,,,,,,,50.632059,3.052983,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00068,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Cabaret du Sully,,,,,,https://www.crous-lille.fr/restaurant/le-cabaret-du-sully-lille-i/,,50.6051888,3.1363833,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00069,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Au 63 bar street,,,,,,,,50.6353718,3.1111033,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00070,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Barillet,,,,,,,,50.639246,3.06496,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00071,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Tamper! Espresso Bar,,,,,+33320392821,https://www.tamperlille.com/,,50.640794,3.061224,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00072,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le City Bar,,,,,,,,50.3637521,3.5183028,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00073,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Café Oz - The Australian Bar,,,,,+33 3 59 05 34 06,https://cafe-oz.com/lille.html,,50.6416691,3.0648806,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00074,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Cafet' des sports,,,,,,,,50.6139996,3.0820566,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00075,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Garden - bar lounge,,,,,,,,50.6310041,3.0525615,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00076,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Silom Bar,,,,,,,,50.6337698,3.0545667,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00077,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Pubstore,,,,,+33 3 20 55 10 31,https://www.lepubstore.fr/,,50.6443868,3.0594791,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00078,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Codebar,,,,,,,,50.3645675,3.5185609,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00079,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Frederick's pub,21 Rue de la Gare,,,59170,+33983305843,,,50.6745478,3.145525,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00080,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Totem Sainte-Barbe,45 Boulevard Sainte-Barbe,,,,,,,51.0346346,2.3805123,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00081,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Ixir Bistro Bar,,,,,,,,50.6330361,3.0642991,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00082,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Barbier qui fume,,,,,+33 3 20 40 76 23,http://lebarbierquifume.fr/le-barbier-qui-fume-lille-europe.html,,50.6402152,3.076969,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00083,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Pub Saint-Martin,,,,,+33 3 27 81 27 95,,,50.1753229,3.2325938,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00084,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Cluny’s Bar,,,,,+33 3 27 81 33 08,,,50.1760669,3.2331662,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00085,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
MacAllans Bar,,,,,+33 3 59 52 55 92,https://golden-square.fr/,,50.6377889,3.0660197,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00086,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Barley's Pub,,,,,,,,50.6514817,2.9810566,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00087,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Lanka Bar,,,,,,,,50.6324874,3.0543079,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00088,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Rouge Barre,,,,,+33 3 74 11 62 89,https://www.rougebarre.fr,,50.6443664,3.0594052,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00089,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Pixel Bar,44 Avenue du Sénateur Girard,Valenciennes,,59300,,,,50.3620979,3.5176952,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00090,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Le Bar Live,,,,,,https://live-asso.fr/,,50.6939461,3.1764397,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00091,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Familly Pub,,,,,,,,50.9574657,1.8492787,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00092,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Bar Tabac de la Marine,71 Square Victor Serlooten,,,,,,,50.6390105,2.6410341,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00093,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Reload Gaming Bar,,,,,,https://www.reloadgamingbar.com/,,50.3645991,3.0795355,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00094,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Au Boudin Bar,,,,,+33 3 20 54 98 02,,,50.6374248,3.0581209,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00095,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Pepere Bar,,,,,,,,50.6294779,3.0611845,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00096,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Bar des Halles,,,,,+33322913092,,,49.8959013,2.2952556,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00097,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
Café du Foot-Ball,,,,,,,,50.3500435,3.4842627,2026-05-25T20:03:10.184829+00:00,approved,active,North France,community,osm_venues_fr_north_v4,fr_north_00098,fr_north_venues_batch_v4,2026-05-25T20:03:10.184829+00:00,osm_import_terminal_v4,{},venue
