venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Bar Lounge Tietzes,,,,,,,,47.3440548,8.5670721,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00011,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Oak Bar,,,,,,,,47.3675501,8.5375522,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00012,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
FLOR Café Bar,63 Seefeldstrasse,Zürich,,8008,,https://sorellhotels.com/de/seefeld/speis-trank/flor-cafe-bar,,47.3615761,8.5513602,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00013,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Dupont Brasserie & Bar,4 Beatenplatz,Zürich,,8001,,https://dupont.ch/,,47.3761856,8.5413414,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00014,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Schminkbar,,,,,,,,47.375762,8.5402732,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00015,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Baryton,8 Schweizergasse,Zürich,,8001,,,,47.37605,8.5383251,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00016,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Almodo Bar,,,,,,https://almodobar.com/,,47.3669773,8.5333873,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00017,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Barfly'z,21 Gotthardstrasse,,,,+41 44 202 00 11,https://barflyz.ch/,,47.365884,8.5367894,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00018,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Plaza Bar,109 Badenerstrasse,Zürich,,8004,,https://www.plaza-zurich.ch/programm-bar,,47.3741673,8.524726,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00019,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Quartier 5 Restaurant & Bar,126 Hardturmstrasse,Zürich,,8005,+41 44 440 66 77,https://quartier5.ch/,,47.393791,8.5132196,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00020,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Sport,,,,,,https://www.sport-bar.ch/,,47.3756046,8.5245573,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00021,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Jaime El Barco,5 Otto-Schütz-Weg,Zürich,,8050,+41 44 310 21 70,https://www.jaime.ch/,,47.4148171,8.5408969,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00022,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Kitchen & Bar by Courtyard,19 Max-Bill-Platz,Zürich,,8050,+41 44 564 03 31,http://www.marriott.com/hotel-restaurants/zrhcy-courtyard-zurich-north/bistro---eat.drink.connect./128325/home-page.mi,,47.4143135,8.5408549,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00023,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
La Baracca,103 Kanzleistrasse,,,,+41 43 811 80 04,www.osteria-santobevitore.ch/#la-baracca-ristorante,,47.3761736,8.522301,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00024,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Dali's Bar,,,,,,https://www.dalis.ch/,,47.3748228,8.5178061,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00025,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar Stadio,,,,,,,,47.3748899,8.5185444,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00026,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
CaBaRe,40 Rütihofstrasse,Zürich,,8049,+41 44 558 80 80,https://cabare.ch/,,47.4138889,8.4774567,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00027,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Gräbli-Bar,66 Niederdorfstrasse,Zürich,,8001,,http://www.graebli-bar.ch/,,47.3755965,8.5441089,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00028,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Play Bar,,,,,,https://playbar.ch/,,47.3762277,8.5146317,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00029,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
bQm Kulturcafé & Bar,34 Leonhardstrasse,Zürich,,8092,+41 44 632 75 03,https://www.bqm-bar.ch/,,47.3759249,8.5466398,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00030,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Tannenbar,Tannenstrasse,,,,+41 44 632 62 55,https://ethz.ch/de/campus/erleben/gastronomie-und-einkaufen/gastronomie/restaurants-und-cafeterias/zentrum/tannenbar.html,,47.3773953,8.5478673,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00031,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Clausiusbar,Tannenstrasse,,,,,https://web.sv-restaurant.ch/stores/42011/details,,47.3772558,8.5470004,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00032,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Ristorante Bar Certo,5 Strassburgstrasse,Zürich,,8004,,https://casa-certo.ch/,,47.372245,8.5289743,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00033,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Pelikanbar,Pelikanplatz,Zürich,,8001,,https://kaufleuten.ch/pelikanbar,,47.3717506,8.5364943,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00034,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Rösslibar,3 Rössligasse,,,,,https://roessli-bar.ch/,,47.3692463,8.5443681,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00035,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Piadina Bar,2 Niederdorfstrasse,Zürich,,8001,+41 44 251 65 94,https://www.piadina-bar-margherita.ch/,,47.37272,8.5438402,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00036,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Big Ben Pub,52 Niederdorfstrasse,Zürich,,8001,+41 44 262 15 85,https://bigbenpubzurich.ch/,,47.3751577,8.5439328,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00037,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Cana Bar,,,,,,,,47.374669,8.5439064,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00038,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Züri Bar,,,,,,,,47.3739069,8.543775,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00039,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
BarMünster,,,,,,,,47.3716752,8.5438869,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00040,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
RestaurantBar,335 Schaffhauserstrasse,Zürich,,8050,,,,47.4085258,8.5464126,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00041,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
barfüsser,4 Zürichstrasse,Adliswil,,8134,+41 44 521 44 00,https://www.barfuesser.ch/de/restaurant-adliswil,,47.3124603,8.5274193,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00042,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar & Kiosk Flussbad Unterer Letten,,Zürich,,,,,,47.3893649,8.5297423,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00043,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Matahari Bar,237 Langstrasse,,,8005,,https://www.matahari-bar.ch,,47.3840524,8.5309307,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00044,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Xenix Bar,,Zürich,,8004,,,,47.375227,8.5260558,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00045,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar Tabac le Franc,88 Chemin de l'Église,,,,,,,46.2549486,6.08005,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00046,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
DoubleU Bar,,,,,,,,47.3737813,8.5434837,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00047,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Grande Cafe & Bar,118 Limmatquai,,,,,https://grande.bar/,,47.3754177,8.543598,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00048,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Villa Barone,,,,,,https://xn--villa-barone-dbendorf-mic.ch/,,47.3968792,8.6173975,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00049,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Total Bar,19 Tellstrasse,Zürich,,8004,,https://www.totalbar.ch,,47.3787873,8.5288027,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00050,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Mars Bar,15 Neufrankengasse,Zürich,,8004,,http://www.marsbar.ch/,,47.3804729,8.5270494,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00051,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Satay Bar,,,,,,,,47.3831612,8.5001075,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00052,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Oliver Twist Pub,6 Rindermarkt,,,,+41 44 252 47 10,,,47.3722957,8.544277,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00053,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
01bar,,,,,,,,47.373723,8.5430379,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00054,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Saatlen Pub,,,,,,,,47.4052643,8.5710094,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00055,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Coco Grill & Bar,1a Bleicherweg,Zürich,,8001,+41 44 211 98 98,https://www.restaurant-coco.ch/,,47.3689525,8.5384389,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00056,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Alexis Bar,,,,,,,,47.3746263,8.5439159,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00057,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Safari Bar,,,,,,,,47.3755066,8.5444788,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00058,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Amazonia Bar,11 Sihlhallenstrasse,,,,,https://amazonia-bar.ch/,,47.3797682,8.5267148,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00059,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Lambada Bar Club,43 Dienerstrasse,Zürich,,,,,,47.3784465,8.5268634,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00060,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Longstreet Bar Club,92 Langstrasse,,,,,,,47.3781306,8.5269419,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00061,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Green Mango Internet Cafe Bar,,,,,,,,47.3774342,8.5265204,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00062,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Trübli Bar,67 Zeughausstrasse,,,,,,,47.3765636,8.5290029,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00063,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Lugano Bar,108 Langstrasse,,,,,,,47.378784,8.5273116,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00064,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Coconut Bar,,,,,,,,47.4005991,8.6066117,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00065,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Ambrosi Coffee Bar,37 Viaduktstrasse,Zürich,,8005,+41 43 960 36 06,https://www.ambrosi.ch/,,47.3870494,8.5243741,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00066,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar Zürichberg,21 Orellistrasse,Zürich,,8044,+41 44 268 35 35,https://www.zuerichberg.ch/bar,,47.3824554,8.5671437,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00067,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Rimini Bar,10 Badweg,Zürich,,8001,,http://www.rimini.ch/,,47.3715541,8.5329039,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00068,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Serpent Bar,,,,,,,,46.2282356,6.1428319,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00069,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar des Délégués - 3ème étage,,,,,,,,46.2257062,6.1407307,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00070,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Berta Bar,26 Bertastrasse,Zürich,,8003,,https://www.bertabar.ch/,,47.3744151,8.5141933,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00071,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Vasco's Bar,20 Bäckerstrasse,,,,,,,47.3744297,8.5298014,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00072,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Sherif's Bar,,,,,,,,47.3742758,8.5299844,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00073,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Lou's Restaurant & Bar,106 Zweierstrasse,Zürich,,8003,+41 44 451 07 07,https://www.lous-restaurant.ch/,,47.3717267,8.5214185,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00074,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Art 4 Bar,,,,,,,,47.3774238,8.5292763,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00075,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Aelpli Bar,,,,,,,,47.3713868,8.5435505,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00076,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
CafeBar,,,,,,https://ethz.ch/de/campus/erleben/gastronomie-und-einkaufen/gastronomie/restaurants-und-cafeterias/zentrum/cafebar.html,,47.3763204,8.5480366,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00077,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Savoy Brasserie & Bar,,,,,,,,47.3699603,8.5396803,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00078,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Gamper Bar,75 Dienerstrasse,Zürich,,8004,,,,47.3792989,8.525277,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00079,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Hotel Bar,,,,,,,,47.3805262,8.5252271,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00080,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Old Gregory Pub,6 Schöneggstrasse,Zürich,,8004,+41 44 241 22 02,https://www.oldgregorypub.ch/,,47.3799256,8.5274015,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00081,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
The Spot Bar,22 Rolandstrasse,Zürich,,,,https://www.kaiserfranz.li/,,47.379506,8.5260401,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00082,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Toro Bar,,,,,,https://www.torobar.com/,,47.3803358,8.5261534,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00083,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar 63 chez Sylvia,,,,,,https://bar63.ch/,,47.3792854,8.5260935,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00084,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Golden Gate Bar,15 Schöneggstrasse,Zürich,,8004,,http://www.goldengate-bar.ch/,,47.3799979,8.5267203,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00085,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Macuto's Bar,,,,,,,,47.3786157,8.5265819,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00086,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Le Baroque,56 Rue du Rhône,Genève,,1204,+41 22 310 39 90,https://www.lebaroquerestaurant.com/,,46.2040528,6.1476351,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00087,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Barranco,141 Sihlfeldstrasse,Zürich,,8004,,https://www.barranco.ch/,,47.3792301,8.5158016,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00088,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bederbar,,,,,,https://bederhof.ch/,,47.3624835,8.5267513,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00089,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Au coin du bar,17 Rue François-Versonnex,Genève,,1207,,https://www.aucoindubar.ch/,,46.2028316,6.1564015,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00090,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Bar Basso,59 Sihlstrasse,,,,,https://barbasso.ch/,,47.372591,8.5334781,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00091,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
Petra's Tip Top Bar,13 Seilergraben,,,,,https://tip-top-bar.ch,,47.3735982,8.546581,2026-05-24T23:22:05.802996+00:00,approved,active,Switzerland,community,osm_venues_ch_v4,ch_00092,ch_venues_batch_v4,2026-05-24T23:22:05.802996+00:00,osm_import_terminal_v4,{},venue
