venue_name,address,city,state,zip_code,phone,website,sports_supported,latitude,longitude,approved_at,photo_review_status,admin_status,country,origin_type,community_source,community_source_id,community_seed_batch,community_seeded_at,community_curated_by,community_provenance,place_type
Roxy Bar,103 Ripa di Porta Ticinese,Milano,,20143,,,,45.4489424,9.1623861,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00019,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar caffetteria Marin,,,,,,,,45.5484141,9.1858929,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00020,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Boomerang,,,,,,,,45.5470205,9.180094,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00021,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Enoteca,,,,,,,,45.5477844,9.1835298,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00022,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Tabacchi Ca' Bianca,,,,,,,,45.5478654,9.1851665,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00023,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Osteria il Cafferino,,,,,,,,45.5485794,9.1764409,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00024,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Blues Bikers Pub,7 Via Francesco Brioschi,Milano,,20136,,https://www.bluesbikerspub.com/,,45.446919,9.1805453,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00025,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar dell'angolo,,,,,,,,41.912266,12.4490788,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00026,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Plaza,31 Via Moretto Da Brescia,Milano,,20133,+39 02 70002900,,,45.4727692,9.2295732,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00027,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar da Vinci,,,,,,,,45.4486383,9.2030362,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00028,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Tree Bar,226 Via Flaminia,Roma,,,+39 06 3265 2754,,,41.9230468,12.4714338,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00029,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar 2 Ruote,1 Via Modica,Milano,,20143,,,,45.4392393,9.1553198,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00030,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar 77,77 Via Saint Denis,Sesto San Giovanni,,,,,,45.537181,9.2226721,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00031,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Pezzotti Bar,11 Via Giovanni Pezzotti,Milano,,20141,,,,45.4423151,9.1832738,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00032,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Pezzotti,46 Via Giovanni Pezzotti,Milano,,20141,,,,45.4393731,9.183085,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00033,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Lord Byron,55 Via Giovanni Pezzotti,Milano,,20141,+390236582100,,,45.4388678,9.1836034,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00034,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Niky Bar,25 Via Giuseppe Meda,Milano,,20136,,,,45.4429313,9.1790582,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00035,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Baffo,,,,,,,,45.4663111,9.1282704,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00036,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Plaza,,,,,+390236530238,,,45.4660495,9.127817,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00037,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Punto Bar,,,,,,,,41.9287841,12.4629844,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00038,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar,,,,,,,,45.5210682,9.1165914,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00039,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Andrea,1 Via Carlo Galimberti,Bollate,,20021,,,,45.5422558,9.1004683,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00040,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Zeta,21 Via Milano,Bollate,,20021,,,,45.5403471,9.1020806,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00041,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Mister Bar,21 Via Domodossola,Milano,,20145,,,,45.4808006,9.1613999,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00042,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Flash Bar,,,,,,,,45.4825026,9.1667512,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00043,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Castelli,,,,,,,,45.499159,9.1504076,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00044,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Whisky Bar,,,,,,,,45.4831171,9.1640946,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00045,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Mauri,,,,,,,,45.4836238,9.1657835,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00046,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Boschetti,,,,,,,,45.5122972,9.1275499,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00047,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Vivona,,,,,,,,41.8334779,12.4657066,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00048,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Marani Bar,57 Via dei Volsci,Roma,,00185,+39 06 490016,,,41.897029,12.5132836,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00049,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar dei Cesaroni,,,,,,,,41.8627773,12.4899263,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00050,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
L'Orange - Restaurant Wine Bar,,,,,,,,41.8807244,12.4666495,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00051,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Tiffany,,,,,,,,45.4516696,9.1868555,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00052,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Bocconi,,,,,,,,45.45074,9.1906166,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00053,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
B.Ro Beef Bar,79d Viale dei Parioli,Roma,,00197,+39 06 3972 4232,https://brobeef.it/,,41.9270766,12.4859111,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00054,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bambus Bar,,,,,,,,41.9272118,12.4859319,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00055,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Barbarian's,9 Via Giovanni Briosi,Milano,,20133,,,,45.470696,9.2282944,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00056,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar One,19 Via Pantano,Milano,,20122,+390258304472,,,45.4592793,9.1924013,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00057,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar One,,,,,,,,45.545328,9.1697966,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00058,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bella Vita Drink Bar,,,,,,,,45.5463904,9.1602394,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00059,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Ristorante Pizzeria Bar Italo-Cinese,,,,,,,,45.5491619,9.1553245,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00060,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Mipapi bar trattoria,,,,,,,,45.5496072,9.1552279,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00061,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Borghese,,,,,,,,41.903579,12.4768378,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00062,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bhangrabar,1 Corso Sempione,Milano,,20145,+39 02 34934469,https://bhangrabar.it/,,45.4762187,9.1713186,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00063,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Pils Pub,2 Via Agostino Bertani,Milano,,20154,+39 02 34592858,https://www.pilspub.com/,,45.4773077,9.1746406,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00064,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Carpe Diem Bar,,,,,,,,45.4772324,9.1745466,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00065,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Breezy Bar,,,,,,,,45.5008453,9.1336806,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00066,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
King's Pub,8 Alzaia Naviglio Pavese,Milano,,20143,+39028361264,https://kingspub.it/,,45.4513229,9.1776869,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00067,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Il bar sotto al mare,,,,,,,,41.9086305,12.4522057,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00068,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Harry's Bar,150 Via Vittorio Veneto,Roma,,00187,+39 06 484643,https://www.harrysbar.it/,,41.909077,12.488319,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00069,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
bar Casarola,,,,,,,,41.8151127,12.4913685,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00070,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
8 Pub,Via Marino Ghetaldi,,,,,,,41.8168719,12.4905074,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00071,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Seven Bar,,,,,,,,45.4887067,9.0558937,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00072,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Dea & Dea Bar,,,,,,,,41.9110461,12.4123989,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00073,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
La vera pizza - pizzeria d'asporto,43 Via San Maurizio al Lambro,Brugherio,,20861,+39 039 2874239,,,45.5475603,9.289826,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00074,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
"Pizzeria d'asporto ""Pizza Pazza""",,,,,,,,45.5474395,9.2696457,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00075,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar da Lì - Ristorante italo/cinese,,,,,,,,45.5481006,9.2937639,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00076,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Elis Bar,,,,,,,,45.5428781,9.2978196,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00077,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Dante,50 Via Dante Alighieri,Brugherio,,20861,,,,45.5488854,9.2981193,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00078,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Ginevra,,,,,,,,45.528143,9.2744133,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00079,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Saraceno,,,,,,,,41.9692475,12.4363399,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00080,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Tennent's Pub,43 Via Vibio Mariano,,,,+39 06 3326 4609,,,41.9666518,12.4455023,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00081,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Sport Cafè,999 Via Cassia,Roma,,00189,+39 06 3031 5045,,,41.9731804,12.4297139,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00082,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
"Bar Tabacchi ""Al Villaggio""",,,,,,,,45.5479183,9.2860866,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00083,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Saint Denis,,,,,,,,45.5393272,9.222628,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00084,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
El barrio loco,Via Ambrogio da Bollate,Bollate,,20021,,,,45.5452176,9.1185459,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00085,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Piave,1 Via Piave,Bollate,,20021,,,,45.5417096,9.1174872,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00086,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Pasticceria,11 Largo San Godenzo,Roma,,00189,,,,41.9631039,12.4539839,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00087,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Valdagno,212 Via delle Forze Armate,Milano,,20152,,,,45.4608183,9.1117495,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00088,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Tabaccheria Amico Bar Alex,56 Via Francesco Rismondo,Milano,,20153,,,,45.4639035,9.0924912,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00089,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
J & M bar,179 Via delle Forze Armate,Milano,,20152,,,,45.4604615,9.1170718,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00090,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Dada Bar,410 Via delle Forze Armate,Milano,,20152,,https://www.facebook.com/dadabaggio/,,45.4613624,9.0903421,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00091,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Siena,2 Piazzale Siena,Milano,,20146,,,,45.4657404,9.1365998,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00092,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
happy bar,,,,,,,,45.4602383,9.1121259,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00093,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Cris Bar,,,,,,,,45.4629009,9.0872921,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00094,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Famil Bar,,,,,,,,45.4625096,9.0870024,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00095,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Sorriso,,,,,,,,45.4625474,9.133686,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00096,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Torrefazione,,,,,,,,45.4626175,9.1333419,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00097,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Max,,,,,,,,45.4649689,9.0913924,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00098,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
My Coffee Bar,2 Via Francesco Rismondo,Milano,,20152,,,,45.4609803,9.0942818,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00099,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Shatar Pub,8 Via Daniele Ricciarelli,Milano,,20148,+393662528078,http://www.shatarpub.com,,45.4726581,9.1429735,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00100,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Kennedy,,,,,,,,45.4294943,9.2646216,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00101,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Bar Azalea,Via Alfonsine,San Donato Milanese,,20097,,,,45.4231932,9.2658149,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00102,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
Danicla Bar,,,,,,,,41.9322111,12.5258799,2026-05-24T23:20:26.162899+00:00,approved,active,Italy,community,osm_venues_it_v4,it_00103,it_venues_batch_v4,2026-05-24T23:20:26.162899+00:00,osm_import_terminal_v4,{},venue
